col_name,Présent,Imparfait,Passé simple,Passé composé,Futur,Plus que parfait,date,canon,subgenre
1881_Courcy-Alfred-de_Le-Roman-cache,7161,2797,1885,1468,314,738,1881,0,4
1877_Parfait-Paul_L-Agent-secret,5003,2077,1617,794,233,338,1877,0,2
1865_ Verne-Jules_Les-Forceurs-de-blocus,1054,374,438,153,86,50,1865,1,1
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,5547,1148,1924,1056,455,379,1910,0,6
1928_Gide-Andre_Le-retour-du-Tchad,4641,341,112,717,106,90,1928,1,journal intime
2012_Winckler-Martin_En-souvenir-d-Andre,144,47,0,67,3,14,2012,0,
1874_Achard-Amedee_Envers-et-contre-tous,5193,2715,2159,766,405,368,1874,0,1
1883_Renan-Ernest_Souvenirs-d'enfance-et-de-jeunesse,4327,1244,627,877,178,191,1883,1,7
1973_Deon-Michel_Un-Taxi-mauve,6185,2729,1517,983,193,491,1973,0,
1947_Simenon-Georges_Maigret-a-New-York,3242,1422,440,745,94,205,1947,1,2
1924_Crevel-René_Détours,1514,619,261,179,55,123,1924,1,
1957_San-Antonio_La-tombola-des-voyous,4480,111,16,477,94,16,1957,0,9
1877_Zola-Emile_L-assommoir,6650,7781,2796,1053,192,840,1877,1,5
1961_Simenon-Georges_Maigret-et-le-voleur-paresseux,2178,1222,163,626,81,225,1961,1,2
1842_Balzac-Honore-de_La-Fausse-Maitresse,1150,255,295,196,42,39,1842,1,5
1978_Boileau-Narcejac_Carte-vermeil,5227,514,125,915,160,106,1978,0,2
1884_Normand-Jacques_Le-Monde-ou-nous-sommes,2791,867,540,422,144,164,1884,0,4
1948_Bealu-Marcel_L-Araignee-d-eau,1814,844,217,205,32,121,1948,0,10
1996_Darrieussecq-Marie_Truismes,1252,1112,1,1092,10,119,1996,1,
1902_Le-Rouge-Gustave_La-Princesse-des-airs_Tome-I,3234,1652,1445,820,248,544,1902,0,1
1831_Signol-Alphonse-Macaire-Stanislas_Le-Chiffonnier_Tome-2,1875,420,473,267,100,77,1831,0,
2005_Quignard-Pascal_Les-Paradisiaques,3802,546,629,397,27,84,2005,1,fragments
1995_Carrere-Emmanuel_La-classe-de-neige,1529,1489,777,275,30,248,1995,1,
1868_Ponson-du-Terrail-Pierre-Alexis-de_Le-Grillon-du-moulin,5268,1500,1662,957,267,487,1868,0,
1844_Tavard-Eugene_Les-Effets-et-les-causes-histoire-lamentable-echafaudee-sur-une-queue-de-billard,1991,721,523,401,99,229,1844,0,
1884_Cavailhon-Édouard_La-Créole-parisienne,3858,1150,1219,704,232,374,1884,0,
1845_Dumas-Alexandre_Le-batard-de-Mauleon_II,4895,1206,1556,625,313,297,1845,1,1
1881_Vignon-Claude_Une-femme-romanesque-Adrien-Malaret-L-Exemple,3599,1773,1084,554,204,263,1881,0,4
1897_France-Anatole_L-orme-du-Mail,2645,976,681,409,87,187,1897,1,5
1887_Bourget-Paul_Mensonges,0,0,0,0,0,0,1887,1,
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-III-La-Cage-aux-oiseaux,4238,1075,1527,729,220,340,1868,0,1
1866_Gaboriau-Emile_L-affaire-Lerouge,8665,3010,2195,1742,506,571,1866,0,2
1873_Sannois-Comtesse-de_Les-Soirees-a-la-maison,2165,1113,916,304,95,209,1873,0,6
1960_Kessel-Joseph_Les-Mains-du-miracle,4069,2410,1877,667,185,495,1960,1,biographie
1922_Romains-Jules_Les-copains,2466,754,637,294,82,55,1922,1,
1887_Villiers-de-l-Isle-Adam-Auguste_Tribulat-Bonhomet,2308,427,286,278,71,91,1887,1,4
1934_Veuzit-Max-du_La-chataigneraie,5441,1085,650,1129,200,281,1934,0,8
2013_Tesson-Sylvain_Dans-les-forets-de-Siberie,0,0,0,1,0,0,2013,0,11
1866_Ponson-du-Terrail-Pierre_La-Resurrection-de-Rocambole_Tome-I-Le-Bagne-de-Toulon-Antoinette,5894,1443,1893,1066,317,364,1866,0,1
1972_Boileau-Narcejac_La-vie-en-miettes,4237,1665,1040,627,208,222,1972,0,2
1990_Perec-Georges_Je-suis-ne,1221,181,185,195,40,30,1990,1,7
1926_Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune,1287,786,437,128,62,121,1926,1,6
1870_Houssaye-Arsene_Les-Courtisanes-du-monde_Tome-3,4264,1430,1291,654,162,312,1870,0,5
1903_Adam-Paul_Au-soleil-de-juillet,5057,3190,1739,570,223,286,1903,0,
1859_Dumas-Alexandre_Le-fils-du-forçat,3335,1848,1486,597,169,533,1859,1,
1898_Feval-Paul_La-fabrique-de-crimes,1522,520,703,222,68,124,1898,0,2
1949_Delly_La-villa-des-serpents,1837,1092,902,352,115,184,1949,0,8
2004_Angot-Christine_Les-Desaxes,2231,2667,2,561,15,763,2004,1,
1875_Cherbuliez-Victor_Miss-Rovel,4083,1244,1228,644,205,310,1875,0,
1890_Daudet-Alphonse_Port-Tarascon-Dernieres-aventures-de-l-illustre-Tartarin,1884,1171,530,439,50,135,1890,1,
1972_San-Antonio_Appelez-moi-cherie,6601,250,43,669,158,38,1972,0,9
1893_Lemaitre-Jules_Les-Rois,4022,1381,658,716,154,298,1893,0,
1879_Huysmans-Joris-Karl_Les-soeurs-Vatard,3195,2596,1251,500,84,358,1879,1,
1864_Boissieres-Ernest_Un-crime-inconnu,1749,1015,502,297,69,203,1864,0,2
1882_Verne-Jules_Le-rayon-vert,2285,1262,684,384,96,169,1882,1,
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Jim-l-Indien,2093,576,958,373,152,168,1878,0,1
1886_Margueritte-Paul_Jours-d-epreuve,0,0,0,0,0,0,1886,0,
1969_San-Antonio_En-avant-la-moujik,5605,244,40,695,189,31,1969,0,9
1917_Nadaud-Marcel_Chignole,3262,129,20,447,147,26,1917,0,
1972_Veuzit-Max-du_Sa-maman-de-papier,3581,2137,1205,687,141,509,1972,0,8
1887_Zola-Emile_La-terre,8079,6325,3729,1305,293,1070,1887,1,5
1869_Erckmann-Chatrian_Histoire-d-un-paysan_III,3595,3069,793,708,176,513,1869,0,5
1857_La-Rounat-Charles-de_La-Comedie-de-l-amour,3832,1348,1279,555,144,319,1857,0,4
1904_Fournier-Jules_Le-crime-de-Lachine,2364,438,363,464,130,102,1904,0,
1982_Daeninckx-Didier_Mort-Au-Premier-Tour,2233,965,963,722,32,181,1982,1,2
1877_Goncourt-Edmond-et-Jules-de_La-fille-Elisa,1068,1251,163,198,18,173,1877,1,
1884_Gouraud-Julie_La-petite-maîtresse-de-maison,0,0,0,0,0,0,1884,0,
1827_Vidocq-Eugene-François_Memoires-de-Vidocq_Tome-II,6412,1955,1231,1004,224,511,1827,0,7
1977_Pagnol-Marcel_Le-temps-des-amours,4166,1653,1455,622,197,293,1977,1,7
1887_Huysmans-Joris-Karl_Un-dilemme,897,515,358,171,34,86,1887,1,
1912_Audoux-Marguerite_Valserine,810,1021,699,142,20,161,1912,0,4
1885_Mahalin-Paul_L-hotellerie-sanglante,5280,1832,1393,1036,343,537,1885,0,2
1905_Delly_L'etincelle,1841,981,705,440,116,171,1905,0,8
2011_Quignard-Pascal_Les-solidarites-mysterieuses,3060,1616,622,573,31,218,2011,1,
2014_Foenkinos-David_Charlotte,4475,184,37,462,124,23,2014,0,3
1997_Beigbeder-Frederic_L-Amour-Dure-Trois-Ans,2865,286,36,435,95,30,1997,0,
1867_Assollant-Alfred_Aventures-merveilleuses-mais-authentiques-du-capitaine-Corcoran-Premiere-Partie,2622,659,975,407,179,143,1867,0,1
1911_Chantepleure-Guy_La-passagere,1753,375,202,428,74,100,1911,0,
1864_Erckmann-Chatrian_L-ami-Fritz,4211,1544,1074,466,207,116,1864,0,
1832_Corbiere-Edouard_Les-pilotes-de-l-Iroise,4051,544,251,595,261,126,1832,0,1
1832_Karr-Alphonse_Sous-les-tilleuls,8763,1914,1910,1557,470,447,1832,0,
1884_France-Jeanne_Le-Mystere-d-un-vieux-chateau,4121,1156,1488,750,245,260,1884,0,3
1877_Gueroult-Constant_Le-Retour-de-Rocambole,19777,4153,4935,3823,1147,1065,1877,0,1
1983_Echenoz-Jean_Cherokee,3241,1374,1845,364,67,199,1983,1,2
1916_Zevaco-Michel_Le-Roi-amoureux,5279,1375,2104,978,295,236,1916,0,1
1880_Letang-Louis_La-Belle-hotesse,5361,1885,1922,846,313,359,1880,0,1
2000_Millet-Richard_Lauve-le-pur,3455,3419,387,1018,57,756,2000,1,
1918_Leblanc-Maurice_Le-Triangle-d-or,6234,2054,1903,1192,353,328,1918,0,2
1878_Houssaye-Arsene_Les-Trois-duchesses_Volume-4,3313,963,877,621,168,220,1878,0,5
1883_Guy-de-Maupassant_Contes-de-la-Becasse,1825,1057,960,257,42,120,1883,1,4
1866_Ponson-du-Terrail-Pierre_La-Resurrection-de-Rocambole_Tome-II-Saint-Lazare-L-Auberge-maudite-La-Maison-de-fous,11580,3140,4637,2186,593,1062,1866,0,1
1883_Gastyne-Jules-de_La-Femme-nue,5516,2400,1760,1224,401,730,1883,0,2
1904_Moselly-Emile_Jean-des-Brebis-ou-Le-livre-de-la-misere,1395,1882,627,266,39,183,1904,0,4
2011_Vargas-Fred_L-Armee-furieuse,7963,1752,1503,1917,306,578,2011,0,2
1933_Colette_La-Chatte,1762,787,823,171,55,57,1933,1,
1941_Simenon-Georges_La-maison-du-juge,2764,1076,607,637,80,174,1941,1,2
1832_Mere-Elisabeth-Brossin-de_Le-Parc-aux-Cerfs-ou-Histoire-secrete-des-jeunes-demoiselles-qui-y-ont-ete-renfermees_(tome-1),2398,653,567,411,148,157,1832,0,3
1909_Ivoi-Paul-d-_L-Espion-X-323_Volume-II-Le-Canon-du-sommeil,5128,1196,798,844,238,271,1909,0,1
1962_Troyat-Henri_Les-Dames-de-Siberie,4876,3189,2450,760,295,503,1962,0,3
1937_Bernanos-Georges_Nouvelle-histoire-de-Mouchette,2733,312,60,446,59,45,1937,1,
1927_Proust-Marcel_Le-Temps-retrouve-A-la-recherche-du-temps-perdu,7531,4024,595,1500,216,1308,1927,1,
1923_Le-Rouge-Gustave_Les-Aventures-de-Todd-Marvel-detective-milliardaire,5529,1985,1910,1530,345,606,1923,0,2
1938_Simenon-Georges_Ceux-du-Grand-Cafe,713,356,131,172,23,45,1938,1,2
2010_Despentes-Virginie_Apocalypse-bebe,8634,2153,26,1872,138,680,2010,1,
1877_Greville-Henry_Les-Koumiassine,7044,2343,3349,1152,451,562,1877,0,
1908_Veuzit-Max-du_Le-mystere-de-Malbackt,3938,1055,623,728,164,244,1908,0,8
1988_Yourcenar-Marguerite_Quoi-L-Eternite,5586,1446,666,1003,196,299,1988,1,7
1890_Lemonnier-Camille_Le-possede-etude-passionnelle,3561,2078,742,379,118,190,1890,0,
1876_Greville-Henry_L-expiation-de-Saveli,2502,901,1182,402,152,222,1876,0,
1831_Sue-Eugene_Atar-Gull,3334,1091,1019,408,106,173,1831,1,1
1881_Desbeaux-Emile_Les-Pourquoi-de-mademoiselle-Suzanne,3383,770,709,458,112,162,1881,0,
1871_Porie-Isa_Le-Roman-d-un-seminariste,6184,747,432,930,245,154,1871,0,12
1897_Rosny-J-H-Aine_La-tentatrice,519,242,98,57,12,19,1897,0,4
1885_Barbey-d-Aurevilly-Jules_Une-page-d-histoire,198,58,59,60,5,19,1885,1,4
1883_Berthet-Elie_La-Marchande-de-tabac,4912,1840,1593,820,406,284,1883,0,
1876_Sand-George_Horace,8037,2688,1857,1398,370,609,1876,1,
1946_Veuzit-Max-du_Arlette-et-son-ombre,5193,2017,1513,918,180,341,1946,0,8
1846_Balzac-Honore-de_Seraphita,3911,595,543,616,86,106,1846,1,10
1849_Sue-Eugene_Les-Mysteres-du-peuple_Tome-II,4191,1402,1157,1267,255,229,1849,1,3
1815_Gay-Sophie_Anatole_Vol-1,1686,601,625,215,41,153,1815,0,
1819_Barthelemy-Hadot-Marie-Adelaide_Laurence-de-Sully-ou-L-ermitage-en-Suisse_(Tome-4),2986,1036,1011,692,226,369,1819,0,3
1924_Hemon-Louis_Colin-Maillard,2179,1753,886,322,108,205,1924,1,
1846_Balzac-Honore-de_La-Femme-abandonnee,891,231,236,170,46,42,1846,1,5
2010_Forest-Philippe_Le-Siecle-des-nuages,6555,2125,182,1409,145,874,2010,1,3
1925_Istrati-Panait_Les-recits-d-Adrien-Zograffi_III,2167,736,536,284,91,86,1925,0,1
1899_Mirbeau-Octave_Le-Jardin-des-supplices,3886,1170,511,365,63,146,1899,1,3
1964_San-Antonio_Votez-Berurier,4681,237,27,746,103,37,1964,0,9
1839_Stendhal_La-Chartreuse-de-Parme,10064,4203,3737,1857,680,877,1839,1,
1858_Feval-Paul_La-fabrique-des-mariages_Vol_II,2594,736,848,333,107,148,1858,0,
1912_France-Anatole_Les-Dieux-ont-soif,3178,2158,1088,555,131,352,1912,1,3
1926_Istrati-Panait_Les-recits-d-Adrien-Zograffi_IV,2545,836,756,401,132,104,1926,0,1
1952_Delly_Le-chant-de-la-misere,2024,966,397,283,121,162,1952,0,8
1902_Allais-Alphonse_Le-Captain-Cap,2688,333,364,339,153,43,1902,0,1
2015_Roegiers-Patrick_L-autre-Simenon,2211,2770,22,386,44,645,2015,0,3
1997_Gailly-Christian_Les-Evades,3205,1541,1138,365,58,184,1997,0,
1882_Chazel-Prosper_Histoire-d-un-forestier,4066,1627,1027,705,251,444,1882,0,
1948_Leroux-Gaston_Cheri-Bibi-et-Cecily,4870,1923,1470,1021,251,485,1948,0,2
1879_Delorme-Rene-Saint-Juirs_Une-Coquine,4247,1799,1279,961,163,476,1879,0,
2005_Begaudeau-François_Un-democrate-Mick-Jagger,2071,72,26,255,118,15,2005,0,non-fiction
1904_Rolland-Romain_Jean-Christophe_Tome-II-Le-matin,1624,2115,891,277,25,193,1904,1,5
1926_Zevaco-Michel_Les-Amours-du-Chico,7472,4062,2579,1637,441,969,1926,0,1
1998_Jonquet-Thierry_Moloch,5987,2132,2784,1366,224,607,1998,0,2
1856_Dumas-Alexandre_Un-cadet-de-famille,9954,3690,3198,1777,321,904,1856,1,1
1922_Leblanc-Maurice_Le-Cercle-rouge,3719,1383,2308,737,169,347,1922,0,2
1877_Verne-Jules_Les-Indes-noires,2700,1525,765,581,139,278,1877,1,10
1863_Nyon-Eugene_La-Reine-de-Jerusalem,6581,3195,1505,1895,382,1428,1863,0,3
1878_Chavette-Eugene_La-Recherche-d-un-pourquoi,6141,1572,2096,1427,445,564,1878,0,
1969_Sagan-Françoise_Un-peu-de-soleil-dans-l-eau-froide,2775,1734,883,406,65,303,1969,0,
1896_Verne-Jules_Clovis-Dardentor,3333,1134,1113,534,181,195,1896,1,1
1892_Schwob-Marcel_Le-roi-au-masque-d-or,1479,1159,759,224,32,174,1892,1,10
1963_Bouvier-Nicolas_L-usage-du-monde,5375,2834,531,768,78,449,1963,1,11
1898_Ivoi-Paul-d-_La-Capitaine-Nilia,7229,2592,2773,1436,497,711,1898,0,1
2000_Ernaux-Annie_L-evenement,783,589,0,532,11,113,2000,1,7
2014_Musso-Guillaume_Central-park,4398,1035,1491,802,107,250,2014,0,8
1876_Lacretelle-Henri-de_Les-Filles-de-Boheme,6282,2258,2331,1011,502,471,1876,0,
1836_Merimee-Prosper_La-Venus-d-Ille,768,221,161,131,38,54,1836,1,4
1831_Signol-Alphonse-Macaire-Stanislas_Le-Chiffonnier_Tome-1,1104,437,417,200,56,85,1831,0,
1846_Balzac-Honore-de_Les-Chouans-ou-La-Bretagne-en-1799,6544,1870,2932,898,372,365,1846,1,3
1957_Nemirovsky-Irene_Les-Feux-de-l-automne,4234,2381,961,668,308,404,1957,0,3
1914_Apollinaire-Guillaume_Les-trois-Don-Juan,3029,1129,1377,427,124,251,1914,1,1
1905_Farrere-Claude_Les-civilises,3585,1431,1318,443,137,164,1905,0,1
1855_Stendhal_Chroniques-italiennes,4025,2094,2309,939,219,587,1855,1,4
2008_Echenoz-Jean_Courir,2523,45,8,297,65,11,2008,1,
1930_Giono-Jean_Regain,3928,396,7,1147,86,44,1930,1,5
1834_Sand-George_Le-secretaire-intime,4492,873,1307,720,193,156,1834,1,
1891_Pitray-Olga-de-Segur_L-Usine-et-le-chateau,3280,808,750,493,173,161,1891,0,6
1987_Daeninckx-Didier_Lumiere-noire,2477,1035,1005,594,74,169,1987,1,2
1857_Ulbach-Louis_Parents-coupables-memoires-d-un-lyceen,5059,969,490,876,250,168,1857,0,
1979_Ajar-Emile-Gary-Romain_L-angoisse-du-roi-Salomon,7277,2204,143,2563,86,330,1979,1,
1879_Greville-Henry_La-Niania,3790,1609,1757,580,175,342,1879,0,
1861_Eyma-Xavier_Aventuriers-et-corsaires,3600,1250,1612,741,256,491,1861,0,1
1886_Villiers-de-l-Isle-Adam_L-Eve-future,0,0,0,0,0,0,1886,1,
1892_Mendes-Catulle_Luscignole,1209,895,473,162,25,99,1892,0,
1861_Goncourt-Edmond-de-Goncourt-Jules-de_Sœur-Philomene,2655,1489,517,402,67,256,1861,1,
1960_Delly_La-colombe-de-Rudsay-Manor,2123,906,719,385,149,217,1960,0,8
1864_Barbey-d-Aurevilly-Jules_Le-Chevalier-des-Touches,1220,785,242,241,31,235,1864,1,3
1897_Verne-Jules_Le-Sphinx-des-Glaces,5973,2999,1567,1287,228,620,1897,1,10
1875_Stolz-Madame-de_Valentine,4213,2267,655,693,142,367,1875,0,7
1920_Renard-Maurice_Les-Mains-d-Orlac,4620,1870,1137,838,180,360,1920,0,10
1982_A.D.G._On-n-est-pas-des-chiens,2225,746,422,346,79,174,1982,0,2
1864_Melun-Armand-de_Histoire-d-un-village,1698,932,446,303,82,258,1864,0,
1972_Aragon-Louis_Aurelien,14669,7309,2855,2125,334,1330,1972,1,5
1935_Calet-Henri_La-belle-lurette,1189,1105,258,273,19,116,1935,0,7
1956_San-Antonio_a-tu-et-a-toi,4193,286,5,621,81,66,1956,0,9
1918_Proust-Marcel_A-l-ombre-des-jeunes-filles-en-fleurs-A-la-recherche-du-temps-perdu,11484,6268,960,2105,329,1523,1918,1,
1837_Sand-George_Mauprat,7517,2502,1662,1218,317,641,1837,1,3
1853_Chamfleury_Les-souffrances-du-professeur-Delteil,3550,1423,1199,616,178,269,1853,0,
1987_Villard-Marc_Rebelles-de-la-nuit,1364,563,818,273,34,80,1987,0,2
1989_Echenoz-Jean_Lac,1842,725,750,172,42,83,1989,1,2
1927_Leblanc-Maurice_L-Homme-a-la-peau-de-bique,156,93,60,40,3,28,1927,0,2
1959_Troyat-Henri_Les-compagnons-du-coquelicot,5216,2672,2285,875,269,408,1959,0,3
1830_Stendhal_Le-Rouge-et-le-noir,9812,4005,3685,1537,659,818,1830,1,
1886_Boisgobey-Fortune-du_La-Bande-rouge_Tome-II,0,0,0,0,0,0,1886,0,2
1888_Zola-Emile_Le-reve,2873,2780,1118,554,76,428,1888,1,5
1859_Grangier-Mathilde_Amour-et-devoir,5310,1085,417,1284,237,247,1859,0,
1999_Vargas-Fred_L-homme-a-l-envers,5616,1556,1793,912,255,359,1999,0,2
1885_Ohnet-Georges_La-Grande-Marniere,3673,1781,1460,748,221,465,1885,0,
1960_San-Antonio_J-suis-comme-ça,3931,142,25,543,85,31,1960,0,9
1886_Mirbeau-Octave_Le-Calvaire,0,0,0,0,0,0,1886,1,7
1883_Monnier-Marc_Un-detraque,4537,1981,1909,691,145,289,1883,0,
1878_Houssaye-Arsene_Arsene-Houssaye-Les-Larmes-de-Jeanne-histoire-parisienne,3821,1194,1051,652,176,261,1878,0,
1883_Job-A_L-homme-à-Toinon,3673,1038,957,457,162,162,1883,0,
1871_Achard-Amedee_Recits-d-un-soldat,1910,2176,714,247,40,296,1871,0,
1957_San-Antonio_J-ai-peur-des-mouches,4153,73,7,424,138,19,1957,0,9
2001_Gaude-Laurent_Cris,2680,357,15,827,176,63,2001,0,3
1941_Blanchot-Maurice_Thomas-l-Obscur,1237,1118,327,179,4,76,1941,1,10
1881_O-Monroy-Richard_Feux-de-paille,4010,792,521,508,305,173,1881,0,4
2010_Gailly-Christian_Lily-et-Braine,2683,1119,612,444,92,138,2010,0,
1924_Leroux-Gaston_La-machine-a-assassiner,3922,1400,876,1025,117,416,1924,0,10
1901_Louÿs-Pierre_Les-aventures-du-roi-Pausole,4716,1126,1167,619,218,190,1901,1,9
1893_Metenier-Oscar_Barbe-bleue,3935,1103,1254,655,222,333,1893,0,
1904_Lesueur-Daniel_Le-marquis-de-Valcor,6055,2791,1986,777,313,453,1904,0,
1912_Zevaco-Michel_La-Marquise-de-Pompadour,7676,2347,3085,1234,404,476,1912,0,3
1989_Villard-Marc_La-dame-est-une-trainee,1565,397,736,271,42,66,1989,0,2
1834_Dumas-Alexandre_Un-coup-de-feu-et-autres-nouvelles,1664,601,728,289,59,170,1834,1,4
1876_Erckmann-Chatrian_Un-chef-de-chantier-a-l-isthme-de-Suez,3460,1857,573,503,134,244,1876,0,11
2012_Riboulet-Mathieu_Les-oeuvres-de-misericorde,2394,302,150,468,85,71,2012,0,
1843_Balzac-Honore-de_Histoire-des-Treize,5877,1570,1597,815,281,268,1843,1,5
1832_Sand-George_Valentine,5348,2094,2124,871,253,503,1832,1,
1987_Bergounioux-Pierre_La-maison-rose,1970,1643,6,1727,13,617,1987,1,7
1882_Riviere-Henri_Le-Combat-de-la-vie-Mme-Naper,5330,2358,1574,979,271,530,1882,0,1
1846_Sand-George_La-Mare-au-Diable,3105,597,463,436,154,72,1846,1,
1910_Zevaco-Michel_L-Heroine,7078,1861,3464,1278,450,397,1910,0,1
1884_Lemay-Pamphile_L-affaire-Sougraine,5536,2087,1563,784,290,251,1884,0,1
1921_Aragon-Louis_Anicet-ou-le-panorama,4085,939,892,499,120,124,1921,1,
1911_Rosny-aine-J-H_La-guerre-du-feu,2174,2424,1535,249,155,296,1911,0,13
1838_Corbiere-Edouard_Les-Trois-Pirates,2266,501,275,370,124,162,1838,0,1
1911_Leroux-Gaston_Un-homme-dans-la-nuit,8102,2632,3130,1329,393,629,1911,0,2
1855_Sand-George_Kourroglou,2571,308,753,413,160,56,1855,1,4
1878_Feval-Paul_Contes-de-Bretagne,2518,1267,1446,371,166,233,1878,0,4
1882_Feval-Paul_Veillees-de-la-famille,4392,1913,1677,555,174,376,1882,0,4
1946_Delly_Sainte-Nitouche,2535,721,703,338,163,144,1946,0,8
1878_Bouvier-Alexis_La-Grande-Iza,13127,5248,3563,2876,545,1520,1878,0,1
1965_San-Antonio_Tango-chinetoque,5897,153,24,576,139,15,1965,0,9
1934_Duhamel-Georges_Le-jardin-des-betes-sauvages,4446,1375,631,457,150,119,1934,1,5
1899_Noir-Louis_Au-Pole-et-autour-du-Pole-Dans-les-glaces,1428,247,305,179,89,42,1899,0,1
1942_Simenon-Georges_Cecile-est-morte,2649,1306,462,683,96,210,1942,1,2
1951_Delly_La-maison-des-belles-colonnes-la-louve-devorante,2638,1303,937,422,201,230,1951,0,8
1970_Gary-Romain_Chien-blanc,5568,558,152,765,128,156,1970,1,7
1834_Arlincourt-Charles-Victor_Le-brasseur-roi_tome-3,1313,221,69,399,89,67,1834,0,3
1838_Dupin-Antoinette_Comment-tout-finit_Tome-1,2849,647,856,493,116,116,1838,0,4
1981_Ernaux-Annie_La-femme-gelee,3280,713,11,416,149,60,1981,1,7
1922_Delly_Mitsi,3325,1745,1407,564,263,374,1922,0,8
1903_Dhanys-Marcel_Mesalliance,2936,345,212,576,182,65,1903,0,3
1863_Roy-Just-Jean-Etienne_Un-tableau-de-la-Sainte-Vierge,852,192,189,173,62,55,1863,0,
1925_Zevaco-Michel_Le-Fils-de-Pardaillan_tome-1,8384,2868,3150,1548,494,705,1925,0,1
1839_Dumas-Alexandre_Aventures-de-Lyderic,966,633,885,190,40,209,1839,1,3
1877_Greville-Henry_Sonia,3447,1480,1573,596,239,339,1877,0,
1890_Hameau-Louise_Mademoiselle-Pourquoi,966,328,457,110,51,46,1890,0,6
1811_Chateaubriand-François-Rene-de_Oeuvres-completes,8876,2197,1813,1918,261,486,1811,1,11
1971_Veuzit-Max-du_Rien-qu'une-nuit,6163,2464,1663,1100,251,451,1971,0,8
1845_Balzac-Honore-de_Melmoth-reconcilie,1001,336,329,138,45,67,1845,1,10
2010_Gavalda-Anna_Desordre-et-Sentiments,715,129,16,203,11,27,2010,0,8
1911_Chateaubriant-Alphonse-de_Monsieur-des-Lourdines,2081,1687,813,322,84,224,1911,0,
1908_Leblanc-Maurice_Arsene-Lupin-contre-Herlock-Sholmes,4133,1070,1524,672,199,185,1908,0,2
1954_Sagan-Françoise_Bonjour-tristesse,2087,1088,352,213,38,134,1954,0,
1953_Simonin-Albert_Touchez-pas-au-grisbi,3142,2155,12,1722,47,301,1953,0,2
1842_Dumas-Alexandre_Le-Chevalier-d-Harmental,10016,3147,3385,1731,484,1038,1842,1,1
1843_Balzac-Honore-de_La-Muse-du-departement,3293,1022,1284,452,173,173,1843,1,5
1897_Mael-Pierre_Au-pays-du-mystere,2681,1690,1371,464,100,594,1897,0,6
2000_Sollers-Philippe_Passion-Fixe,6077,609,58,724,166,54,2000,1,
1967_Perec-Georges_Un-homme-qui-dort,2055,65,15,186,36,8,1967,1,
1998_Dugain-Marc_La-chambre-des-officiers,2097,724,281,433,66,163,1998,0,3
1862_Feval-Paul_Les-habits-noirs_Tome-I,12914,5110,4349,1919,579,731,1862,0,2
1890_Delpit-Edouard_Yvonne,3003,1621,986,497,98,117,1890,0,
2011_Jenni-Alexis_L-art-francais-de-la-guerre,15306,8018,3152,1780,398,764,2011,0,3
1843_Dumas-Alexandre_Ascanio,5773,1651,1559,965,301,397,1843,1,3
1862_Deslys-Charles_La-Loi-de-Dieu,5216,1688,1588,602,222,311,1862,0,
1955_Delly_Salvatore-Falnerra,3187,1384,981,585,295,332,1955,0,8
1910_Delly_Esclave-ou-reine,2304,1094,841,318,170,224,1910,0,8
1962_San-Antonio_Fleur-de-nave-vinaigrette,4640,208,98,573,90,29,1962,0,9
1862_Dumas-Alexandre_La-boule-de-neige,2966,804,720,485,168,159,1862,1,
1970_Tournier-Michel_Le-Roi-des-Aulnes,4595,2629,1340,1011,119,521,1970,1,3
1991_Modiano-Patrick_Fleurs-de-ruine,834,724,25,436,21,233,1991,1,
1881_Guy-de-Maupassant_La-maison-Tellier,1992,1631,1326,253,56,191,1881,1,4
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-II-L-Enfant-perdu,4658,1288,2004,882,328,377,1868,0,1
2009_Bergounioux-Pierre_Une-chambre-en-Hollande,1161,45,33,200,63,21,2009,1,non-fiction
1966_Delly_Une-mesalliance,2632,1299,1066,447,229,234,1966,0,8
1998_Daeninckx-Didier_Cannibale,1175,443,71,669,28,55,1998,1,3
2011_Millet-Richard_La-Fiancee-libanaise,3649,2698,55,1333,72,723,2011,1,
1987_Rolin-Olivier_Bar-des-flots-noirs,4093,1011,147,438,106,156,1987,1,
1876_Richardet-Gustave_Le-Mariage-de-Bouillardin,1762,383,288,244,86,111,1876,0,4
1926_Delly_La-vengeance-de-Ralph,3512,1567,1262,595,276,265,1926,0,8
1929_Leblanc-Maurice_La-demeure-mysterieuse,3751,1225,1176,699,125,232,1929,0,2
1954_San-Antonio_Du-mouron-a-se-faire,4242,202,15,504,77,31,1954,0,9
1878_Malot-Hector_Cara,7270,2312,1743,1377,426,750,1878,0,
1921_Delly_L'ondine-de-Capdeuilles,2611,1344,788,385,192,229,1921,0,8
1878_Greville-Henry_Nouvelles-russes,3422,1199,1664,511,170,287,1878,0,4
1921_Leroux-Gaston_Palas-et-Cheri-Bibi,3327,1901,1346,689,158,588,1921,0,2
1853_Karr-Alphonse_Les-Femmes,4305,523,277,636,223,109,1853,0,non-fiction
1909_Giraudoux-Jean_Provinciales,2792,1109,507,267,89,140,1909,1,
